"","GEO","REVENUE","Ref_Date","FUND","Value","Category","GEO2"
"4448","Saskatchewan","Total donations","2003/2004","Special purpose and trust",16236,"Investment, donations, grants and other","SK"
"4449","Saskatchewan","Other provinces","2003/2004","General operating",10831,"Other government","SK"
"4450","Saskatchewan","Foreign","2003/2004","Sponsored research",895,"Other government","SK"
"4451","Saskatchewan","Other revenue type","2003/2004","Sponsored research",2527,"Investment, donations, grants and other","SK"
"4452","Saskatchewan","Total donations","2003/2004","General operating",8570,"Investment, donations, grants and other","SK"
"4453","Saskatchewan","Municipal","2003/2004","Sponsored research",338,"Other government","SK"
"4454","Saskatchewan","Municipal","2003/2004","General operating",92,"Other government","SK"
"4455","Alberta","Investments","2002/2003","Special purpose and trust",3540,"Investment, donations, grants and other","AB"
"4456","Alberta","Other provinces","2002/2003","General operating",16,"Other government","AB"
"4457","Alberta","Federal","2002/2003","General operating",1508,"Federal","AB"
"4458","Alberta","Total grants","2002/2003","Ancillary enterprises",-3,"Investment, donations, grants and other","AB"
"4459","Alberta","Foreign","2002/2003","Sponsored research",7360,"Other government","AB"
"4460","Alberta","Other revenue type","2002/2003","Special purpose and trust",39181,"Investment, donations, grants and other","AB"
"4461","Alberta","Foreign","2002/2003","Special purpose and trust",1505,"Other government","AB"
"4462","Alberta","Federal","2002/2003","Sponsored research",197002,"Federal","AB"
"4463","Alberta","Municipal","2002/2003","Special purpose and trust",120,"Other government","AB"
"4464","Alberta","Total donations","2002/2003","Ancillary enterprises",30,"Investment, donations, grants and other","AB"
"4465","Alberta","Other revenue type","2002/2003","General operating",57289,"Investment, donations, grants and other","AB"
"4466","Alberta","Total donations","2002/2003","Special purpose and trust",14525,"Investment, donations, grants and other","AB"
"4467","Alberta","Other revenue type","2002/2003","Capital",2221,"Investment, donations, grants and other","AB"
"4468","Alberta","Federal","2002/2003","Special purpose and trust",7588,"Federal","AB"
"4469","Alberta","Provincial","2002/2003","Endowment",475,"Provincial","AB"
"4470","Alberta","Provincial","2002/2003","Ancillary enterprises",5,"Provincial","AB"
"4471","Alberta","Other revenue type","2002/2003","Sponsored research",5988,"Investment, donations, grants and other","AB"
"4472","Alberta","Investments","2002/2003","Ancillary enterprises",-17,"Investment, donations, grants and other","AB"
"4473","Alberta","Provincial","2002/2003","General operating",600782,"Provincial","AB"
"4474","Alberta","Investments","2002/2003","Endowment",-92493,"Investment, donations, grants and other","AB"
"4475","Alberta","Foreign","2002/2003","General operating",260,"Other government","AB"
"4476","Alberta","Total donations","2002/2003","Capital",5412,"Investment, donations, grants and other","AB"
"4477","Alberta","Provincial","2002/2003","Special purpose and trust",25790,"Provincial","AB"
"4478","Alberta","Total grants","2002/2003","Capital",239,"Investment, donations, grants and other","AB"
"4479","Alberta","Investments","2002/2003","General operating",-35711,"Investment, donations, grants and other","AB"
"4480","Alberta","Investments","2002/2003","Sponsored research",5917,"Investment, donations, grants and other","AB"
"4481","Alberta","Municipal","2002/2003","Sponsored research",9933,"Other government","AB"
"4482","Alberta","Municipal","2002/2003","General operating",134,"Other government","AB"
"4483","Alberta","Other provinces","2002/2003","Sponsored research",329,"Other government","AB"
"4484","Alberta","Tuition and other fees","2002/2003","General operating",352377,"Tuition and other fees","AB"
"4485","Alberta","Total grants","2002/2003","Sponsored research",43602,"Investment, donations, grants and other","AB"
"4486","Alberta","Other provinces","2002/2003","Special purpose and trust",6,"Other government","AB"
"4487","Alberta","Other revenue type","2002/2003","Ancillary enterprises",159584,"Investment, donations, grants and other","AB"
"4488","Alberta","Investments","2002/2003","Capital",394,"Investment, donations, grants and other","AB"
"4489","Alberta","Provincial","2002/2003","Capital",56209,"Provincial","AB"
"4490","Alberta","Provincial","2002/2003","Sponsored research",123587,"Provincial","AB"
"4491","Alberta","Total grants","2002/2003","Special purpose and trust",7405,"Investment, donations, grants and other","AB"
"4492","Alberta","Total grants","2002/2003","General operating",5683,"Investment, donations, grants and other","AB"
"4493","Alberta","Total donations","2002/2003","General operating",13936,"Investment, donations, grants and other","AB"
"4494","Alberta","Total donations","2002/2003","Sponsored research",53908,"Investment, donations, grants and other","AB"
"4495","Alberta","Tuition and other fees","2002/2003","Special purpose and trust",168,"Tuition and other fees","AB"
"4496","Alberta","Total donations","2002/2003","Endowment",24709,"Investment, donations, grants and other","AB"
"4497","British Columbia","Investments","2002/2003","Endowment",-18497,"Investment, donations, grants and other","BC"
"4498","British Columbia","Tuition and other fees","2002/2003","General operating",431578,"Tuition and other fees","BC"
"4499","British Columbia","Other revenue type","2002/2003","Sponsored research",4833,"Investment, donations, grants and other","BC"
"4500","British Columbia","Foreign","2002/2003","General operating",1568,"Other government","BC"
"4501","British Columbia","Total donations","2002/2003","Ancillary enterprises",10,"Investment, donations, grants and other","BC"
"4502","British Columbia","Foreign","2002/2003","Special purpose and trust",464,"Other government","BC"
"4503","British Columbia","Other revenue type","2002/2003","General operating",59064,"Investment, donations, grants and other","BC"
"4504","British Columbia","Federal","2002/2003","Capital",60,"Federal","BC"
"4505","British Columbia","Federal","2002/2003","General operating",28648,"Federal","BC"
"4506","British Columbia","Federal","2002/2003","Special purpose and trust",15344,"Federal","BC"
"4507","British Columbia","Municipal","2002/2003","General operating",148,"Other government","BC"
"4508","British Columbia","Provincial","2002/2003","Endowment",7100,"Provincial","BC"
"4509","British Columbia","Provincial","2002/2003","Capital",108560,"Provincial","BC"
"4510","British Columbia","Investments","2002/2003","Ancillary enterprises",819,"Investment, donations, grants and other","BC"
"4511","British Columbia","Federal","2002/2003","Sponsored research",229357,"Federal","BC"
"4512","British Columbia","Other revenue type","2002/2003","Special purpose and trust",105013,"Investment, donations, grants and other","BC"
"4513","British Columbia","Other provinces","2002/2003","Sponsored research",2577,"Other government","BC"
"4514","British Columbia","Investments","2002/2003","Capital",3020,"Investment, donations, grants and other","BC"
"4515","British Columbia","Total grants","2002/2003","Capital",4799,"Investment, donations, grants and other","BC"
"4516","British Columbia","Investments","2002/2003","Sponsored research",208,"Investment, donations, grants and other","BC"
"4517","British Columbia","Total grants","2002/2003","Sponsored research",137073,"Investment, donations, grants and other","BC"
"4518","British Columbia","Total donations","2002/2003","General operating",6859,"Investment, donations, grants and other","BC"
"4519","British Columbia","Municipal","2002/2003","Special purpose and trust",59,"Other government","BC"
"4520","British Columbia","Total donations","2002/2003","Capital",7758,"Investment, donations, grants and other","BC"
"4521","British Columbia","Foreign","2002/2003","Sponsored research",11911,"Other government","BC"
"4522","British Columbia","Other provinces","2002/2003","Special purpose and trust",127,"Other government","BC"
"4523","British Columbia","Provincial","2002/2003","General operating",927505,"Provincial","BC"
"4524","British Columbia","Provincial","2002/2003","Ancillary enterprises",2394,"Provincial","BC"
"4525","British Columbia","Total grants","2002/2003","General operating",3055,"Investment, donations, grants and other","BC"
"4526","British Columbia","Other provinces","2002/2003","General operating",621,"Other government","BC"
"4527","British Columbia","Tuition and other fees","2002/2003","Special purpose and trust",9349,"Tuition and other fees","BC"
"4528","British Columbia","Investments","2002/2003","General operating",15443,"Investment, donations, grants and other","BC"
"4529","British Columbia","Total grants","2002/2003","Special purpose and trust",21118,"Investment, donations, grants and other","BC"
"4530","British Columbia","Investments","2002/2003","Special purpose and trust",58094,"Investment, donations, grants and other","BC"
"4531","British Columbia","Total donations","2002/2003","Sponsored research",1058,"Investment, donations, grants and other","BC"
"4532","British Columbia","Municipal","2002/2003","Sponsored research",553,"Other government","BC"
"4533","British Columbia","Provincial","2002/2003","Sponsored research",84326,"Provincial","BC"
"4534","British Columbia","Provincial","2002/2003","Special purpose and trust",53076,"Provincial","BC"
"4535","British Columbia","Other revenue type","2002/2003","Capital",6950,"Investment, donations, grants and other","BC"
"4536","British Columbia","Total donations","2002/2003","Special purpose and trust",8850,"Investment, donations, grants and other","BC"
"4537","British Columbia","Foreign","2002/2003","Capital",500,"Other government","BC"
"4538","British Columbia","Other revenue type","2002/2003","Ancillary enterprises",215579,"Investment, donations, grants and other","BC"
"4539","British Columbia","Total donations","2002/2003","Endowment",47585,"Investment, donations, grants and other","BC"
"4540","Manitoba","Total donations","2002/2003","General operating",5574,"Investment, donations, grants and other","MB"
"4541","Manitoba","Provincial","2002/2003","Sponsored research",18304,"Provincial","MB"
"4542","Manitoba","Total grants","2002/2003","Special purpose and trust",6070,"Investment, donations, grants and other","MB"
"4543","Manitoba","Total grants","2002/2003","Sponsored research",45016,"Investment, donations, grants and other","MB"
"4544","Manitoba","Total grants","2002/2003","General operating",971,"Investment, donations, grants and other","MB"
